Ticker,MeanReturn,Volatility,Trend,MaxDrawdown,LogAvgVolume
ALGN,0.0008831257643548931,0.029293526937631077,-0.0005155678567449908,-0.55936689189992,13.943043834032531
ALGT,0.0004508452592784547,0.02031722146161016,9.470454509614846e-06,-0.44198219479491796,12.100040411057122
ALK,-3.694525507797185e-05,0.01822339350583728,1.0994980763450817e-05,-0.28542865021154507,14.299369059641775
ALKS,-0.0015497233975691948,0.028952794973999555,-0.0024098380256050685,-0.7429378476600752,13.897672693548447
ALL,0.00026657513371128083,0.011863606962408438,0.0002516675293097533,-0.2600785558052255,14.475769216098973
ALLE,0.0009741492711103127,0.013429230560544661,0.0007560454269262037,-0.19001068852787348,13.485539497104073
ALLT,0.0011074696707798794,0.017988352973845302,0.001072323211851339,-0.21733148938807756,11.424791527908978
ALLY,0.0001887805099816129,0.01509117576548892,0.0003475737389674485,-0.32727863047542227,15.032668070506604
ALNY,0.00017133837835012685,0.029699563478207403,-0.0006730370010279247,-0.5780934361009159,13.658079128268836
ALRM,0.000534197936700767,0.023024187629939838,0.0005367526255588986,-0.4172055181306975,13.029650629700587
ALSN,0.0003299719359618443,0.016597419451024723,0.00022761068998356182,-0.23596551496451382,13.957862458393922
ALV,1.9706339282713954e-05,0.019694957428542284,-0.0008418066369052442,-0.4650778865158992,13.406640563382043
ALX,-0.0003065864170144071,0.011688949187265643,-0.00016335440617899722,-0.25764303703201963,9.391319576926652
AM,-0.0016526345932186752,0.026320023665878215,-0.002457593188788287,-0.7997275315288533,14.883808056311535
AMBA,0.00035518396050137203,0.028910030213973995,0.0002867182260473095,-0.5061268877041192,13.598129207729455
AMC,-0.0011135835319709692,0.02789195040383144,-0.0012382024039942784,-0.6608899465218762,14.53400533028465
AMCR,-7.370718438873458e-05,0.013825878867854129,-0.00011771127059118192,-0.25847458825718206,14.409743380910472
AMCX,-0.0004596778918997208,0.01829004379562665,-0.0004465009639161047,-0.47051017385727545,13.367277922736713
AMD,0.003520760589074869,0.03682887747868715,0.0025392981040349774,-0.4911369499584487,18.138821843004713
AMED,0.002520289585762815,0.023063996810304084,0.0018761227324214937,-0.2426014239433182,12.795515785080596
AMG,-0.0015663099272671508,0.018542593886081586,-0.002033381695841385,-0.6672228175762075,13.208396254944729
